order_no,booking_dt,rent_start_dt,rent_end_dt,acct_id,depart_parking_lot_id,return_parking_lot_id,mileage_diff,car_series_name
ORD0004047,2023-05-04 07:35:00,2023-05-04 08:02:00,2023-05-04 08:40:00,U05035,500108116,500109034,8.72,YouBike 2.0 電輔版
ORD0004048,2024-10-14 12:32:00,2024-10-14 13:01:00,2024-10-14 13:43:00,U01800,500111024,500111024,11.27,YouBike 2.0 電輔版
ORD0004049,2025-02-18 08:37:00,2025-02-18 09:11:00,2025-02-18 09:37:00,U06852,500107114,500107114,6.67,YouBike 2.0 電輔版
ORD0004050,2023-09-24 21:44:00,2023-09-24 22:02:00,2023-09-24 23:17:00,U03132,500109086,500109086,13.29,輕型電動車
ORD0004051,2023-10-27 17:57:00,2023-10-27 18:00:00,2023-10-27 18:43:00,U03780,500107160,500107160,11.06,YouBike 2.0 電輔版
ORD0004052,2023-04-19 10:45:00,2023-04-19 11:01:00,2023-04-19 12:29:00,U00909,500112105,500112105,18.48,YouBike 2.0 電輔版
ORD0004053,2023-04-14 15:59:00,2023-04-14 16:13:00,2023-04-14 16:47:00,U03203,500104087,500101173,10.72,YouBike 1.0 一般版
ORD0004054,2024-11-29 10:39:00,2024-11-29 11:06:00,2024-11-29 12:04:00,U02900,500101216,500108056,15.61,YouBike 2.0 電輔版
ORD0004055,2025-04-26 04:30:00,2025-04-26 05:00:00,2025-04-26 05:09:00,U00739,500110010,500110010,2.23,YouBike 2.0 電輔版
ORD0004056,2024-10-19 18:44:00,2024-10-19 19:13:00,2024-10-19 19:18:00,U05516,500111023,500110017,1.58,YouBike 2.0 電輔版
ORD0004057,2025-02-28 08:33:00,2025-02-28 09:06:00,2025-02-28 09:31:00,U05267,500107193,500107193,8.11,YouBike 2.0 電輔版
ORD0004058,2024-11-01 18:59:00,2024-11-01 19:08:00,2024-11-01 19:19:00,U03566,500101097,500101097,1.67,YouBike 2.0 電輔版
ORD0004059,2023-08-02 10:39:00,2023-08-02 11:04:00,2023-08-02 11:47:00,U06694,500112098,500112098,12.44,折疊單車
ORD0004060,2025-01-06 06:39:00,2025-01-06 07:03:00,2025-01-06 07:53:00,U01464,500107161,500107161,13.95,YouBike 1.0 一般版
ORD0004061,2024-12-02 17:44:00,2024-12-02 18:15:00,2024-12-02 18:37:00,U07327,500119052,500101131,5.24,YouBike 2.0 電輔版
ORD0004062,2025-01-27 22:59:00,2025-01-27 23:01:00,2025-01-27 23:19:00,U06473,500110036,500112008,4.32,YouBike 2.0 電輔版
ORD0004063,2023-03-22 09:38:00,2023-03-22 10:09:00,2023-03-22 12:19:00,U06627,500104090,500103011,25.7,YouBike 2.0 電輔版
ORD0004064,2023-08-16 07:32:00,2023-08-16 08:15:00,2023-08-16 08:49:00,U04192,500106040,500106040,7.01,YouBike 1.0 一般版
ORD0004065,2025-04-21 18:47:00,2025-04-21 19:14:00,2025-04-21 21:16:00,U04626,500101169,500101169,21.48,YouBike 1.0 一般版
ORD0004066,2025-04-16 15:36:00,2025-04-16 16:05:00,2025-04-16 16:20:00,U07228,500103002,500103002,3.6,YouBike 2.0 電輔版
ORD0004067,2023-10-20 10:35:00,2023-10-20 11:09:00,2023-10-20 12:02:00,U06297,500101037,500101037,12.42,YouBike 2.0 電輔版
ORD0004068,2024-08-08 19:45:00,2024-08-08 20:05:00,2024-08-08 21:34:00,U06398,500111019,500111019,17.57,折疊單車
ORD0004069,2023-02-07 18:40:00,2023-02-07 19:06:00,2023-02-07 19:38:00,U00089,500113081,500113081,7.18,YouBike 1.0 一般版
ORD0004070,2024-08-29 13:35:00,2024-08-29 14:11:00,2024-08-29 14:29:00,U03029,500109002,500112081,5.35,YouBike 1.0 一般版
ORD0004071,2023-01-26 09:53:00,2023-01-26 10:07:00,2023-01-26 10:54:00,U02301,500112058,500112058,10.24,YouBike 1.0 一般版
ORD0004072,2024-01-22 13:52:00,2024-01-22 14:14:00,2024-01-22 14:36:00,U06013,500108088,500108088,3.66,YouBike 2.0 電輔版
ORD0004073,2023-05-26 16:52:00,2023-05-26 17:08:00,2023-05-26 17:35:00,U01861,500112010,500112010,5.98,YouBike 1.0 一般版
ORD0004074,2023-09-23 07:46:00,2023-09-23 08:10:00,2023-09-23 09:19:00,U06078,500101166,500101166,17.35,YouBike 2.0 電輔版
ORD0004075,2025-01-07 15:00:00,2025-01-07 15:08:00,2025-01-07 15:28:00,U04834,500107062,500107062,3.49,折疊單車
ORD0004076,2023-11-26 09:49:00,2023-11-26 10:00:00,2023-11-26 10:12:00,U06399,500107168,500107168,3.59,YouBike 2.0 電輔版
ORD0004077,2025-05-03 17:37:00,2025-05-03 18:15:00,2025-05-03 18:39:00,U06934,500110098,500110098,5.67,輕型電動車
ORD0004078,2025-04-20 11:50:00,2025-04-20 12:13:00,2025-04-20 13:32:00,U03733,500109109,500109109,21.46,YouBike 2.0 電輔版
ORD0004079,2024-04-16 06:46:00,2024-04-16 07:08:00,2024-04-16 07:42:00,U04442,500106115,500106115,6.43,YouBike 2.0 電輔版
ORD0004080,2025-02-27 15:54:00,2025-02-27 16:14:00,2025-02-27 17:19:00,U02879,500107191,500107169,18.28,YouBike 1.0 一般版
ORD0004081,2024-03-20 08:58:00,2024-03-20 09:13:00,2024-03-20 11:56:00,U03177,500110033,500103060,32.26,輕型電動車
ORD0004082,2023-06-28 14:54:00,2023-06-28 15:07:00,2023-06-28 15:25:00,U07384,500104063,500113020,4.26,YouBike 2.0 電輔版
ORD0004083,2024-07-01 10:00:00,2024-07-01 10:02:00,2024-07-01 10:14:00,U06689,500104004,500104004,2.36,YouBike 1.0 一般版
ORD0004084,2024-08-04 13:46:00,2024-08-04 14:01:00,2024-08-04 14:41:00,U03895,500101131,500101131,12.41,YouBike 2.0 電輔版
ORD0004085,2023-01-10 08:59:00,2023-01-10 09:05:00,2023-01-10 09:30:00,U00336,500105084,500105084,6.76,YouBike 1.0 一般版
ORD0004086,2025-04-25 15:52:00,2025-04-25 16:14:00,2025-04-25 16:33:00,U03155,500112091,500108033,5.37,輕型電動車
ORD0004087,2024-06-01 17:30:00,2024-06-01 18:09:00,2024-06-01 19:29:00,U02765,500113042,500113042,23.2,YouBike 1.0 一般版
ORD0004088,2025-05-12 19:58:00,2025-05-12 20:01:00,2025-05-12 20:16:00,U02188,500101217,500101217,3.59,YouBike 2.0 電輔版
ORD0004089,2023-07-07 17:59:00,2023-07-07 18:13:00,2023-07-07 18:22:00,U03605,500108020,500108020,2.21,YouBike 1.0 一般版
ORD0004090,2024-02-07 06:51:00,2024-02-07 07:06:00,2024-02-07 07:29:00,U05742,500103041,500103041,4.02,YouBike 2.0 電輔版
ORD0004091,2023-02-23 20:55:00,2023-02-23 21:03:00,2023-02-23 21:53:00,U07274,500101142,500101142,12.52,折疊單車
ORD0004092,2023-10-30 09:57:00,2023-10-30 10:15:00,2023-10-30 10:36:00,U06358,500108005,500108005,6.66,YouBike 2.0 電輔版
ORD0004093,2024-10-28 07:32:00,2024-10-28 08:00:00,2024-10-28 08:22:00,U01787,500119097,500119097,5.24,YouBike 1.0 一般版
ORD0004094,2023-05-29 18:46:00,2023-05-29 19:10:00,2023-05-29 20:50:00,U00383,500108009,500104108,25.9,YouBike 2.0 電輔版
ORD0004095,2024-03-02 23:42:00,2024-03-03 00:15:00,2024-03-03 00:25:00,U01386,500106007,500101040,2.37,YouBike 1.0 一般版
ORD0004096,2025-02-09 21:52:00,2025-02-09 22:15:00,2025-02-09 22:48:00,U06913,500110023,500110023,9.7,YouBike 1.0 一般版
ORD0004097,2024-05-31 15:40:00,2024-05-31 16:10:00,2024-05-31 16:35:00,U01139,500108170,500108170,7.39,YouBike 2.0 電輔版
ORD0004098,2024-01-20 10:56:00,2024-01-20 11:03:00,2024-01-20 11:38:00,U05308,500104047,500104047,8.48,YouBike 2.0 電輔版
ORD0004099,2023-05-16 17:57:00,2023-05-16 18:13:00,2023-05-16 18:35:00,U05926,500101097,500101097,5.97,YouBike 1.0 一般版
ORD0004100,2024-03-23 03:44:00,2024-03-23 04:00:00,2024-03-23 04:17:00,U06873,500109023,500109023,3.13,折疊單車
ORD0004101,2024-07-22 13:31:00,2024-07-22 14:02:00,2024-07-22 14:30:00,U07207,500108082,500109022,6.77,折疊單車
ORD0004102,2024-09-08 17:30:00,2024-09-08 18:15:00,2024-09-08 18:30:00,U04763,500101014,500105106,3.87,YouBike 1.0 一般版
ORD0004103,2023-12-13 12:35:00,2023-12-13 13:02:00,2023-12-13 13:14:00,U00984,500107172,500107172,2.51,輕型電動車
ORD0004104,2024-02-10 11:47:00,2024-02-10 12:04:00,2024-02-10 12:40:00,U07239,500105044,500105044,7.76,YouBike 2.0 電輔版
ORD0004105,2024-08-29 16:54:00,2024-08-29 17:06:00,2024-08-29 17:38:00,U07554,500109040,500104125,8.65,折疊單車
ORD0004106,2025-01-06 18:30:00,2025-01-06 19:13:00,2025-01-06 19:35:00,U02150,500101255,500101255,6.3,YouBike 1.0 一般版
ORD0004107,2024-12-13 10:35:00,2024-12-13 11:12:00,2024-12-13 12:21:00,U04388,500113095,500101038,17.09,YouBike 2.0 電輔版
ORD0004108,2023-09-16 14:51:00,2023-09-16 15:07:00,2023-09-16 15:39:00,U06317,500112030,500112030,9.77,折疊單車
ORD0004109,2024-10-11 07:37:00,2024-10-11 08:10:00,2024-10-11 08:32:00,U02313,500107085,500107085,5.23,YouBike 1.0 一般版
ORD0004110,2024-05-21 11:41:00,2024-05-21 12:13:00,2024-05-21 12:47:00,U04906,500101241,500110043,7.66,輕型電動車
ORD0004111,2024-07-20 07:35:00,2024-07-20 08:02:00,2024-07-20 08:50:00,U02118,500113038,500113038,12.18,YouBike 1.0 一般版
ORD0004112,2025-04-28 22:49:00,2025-04-28 23:05:00,2025-04-29 00:20:00,U04600,500111095,500111095,21.6,YouBike 2.0 電輔版
ORD0004113,2023-05-06 07:59:00,2023-05-06 08:08:00,2023-05-06 08:36:00,U07140,500119098,500119098,7.13,YouBike 1.0 一般版
ORD0004114,2023-05-28 17:52:00,2023-05-28 18:02:00,2023-05-28 19:46:00,U03394,500106063,500106063,23.96,YouBike 1.0 一般版
ORD0004115,2024-11-03 08:45:00,2024-11-03 09:00:00,2024-11-03 09:45:00,U05553,500107023,500101092,9.31,YouBike 2.0 電輔版
ORD0004116,2024-09-28 18:33:00,2024-09-28 19:10:00,2024-09-28 19:24:00,U07076,500110102,500110102,4.48,YouBike 1.0 一般版
ORD0004117,2024-08-14 14:54:00,2024-08-14 15:01:00,2024-08-14 15:30:00,U07545,500106038,500109100,5.01,YouBike 1.0 一般版
ORD0004118,2025-01-08 05:53:00,2025-01-08 06:04:00,2025-01-08 06:28:00,U00764,500106090,500107159,6.57,YouBike 1.0 一般版
ORD0004119,2024-10-02 17:40:00,2024-10-02 18:00:00,2024-10-02 18:27:00,U07676,500113069,500113069,5.07,折疊單車
ORD0004120,2023-05-17 09:49:00,2023-05-17 10:04:00,2023-05-17 10:11:00,U03656,500106017,500106017,1.6,YouBike 2.0 電輔版
ORD0004121,2023-05-16 17:58:00,2023-05-16 18:01:00,2023-05-16 19:23:00,U07359,500105008,500105008,15.27,YouBike 2.0 電輔版
ORD0004122,2024-03-28 17:57:00,2024-03-28 18:02:00,2024-03-28 18:31:00,U04332,500109007,500109007,6.54,YouBike 2.0 電輔版
ORD0004123,2024-05-18 11:35:00,2024-05-18 12:13:00,2024-05-18 12:37:00,U06902,500101204,500104119,5.26,YouBike 2.0 電輔版
ORD0004124,2025-05-16 06:46:00,2025-05-16 07:10:00,2025-05-16 07:23:00,U06969,500106068,500106068,2.77,YouBike 1.0 一般版
ORD0004125,2025-05-18 16:30:00,2025-05-18 17:14:00,2025-05-18 17:49:00,U04629,500109094,500109094,5.86,輕型電動車
ORD0004126,2024-12-16 08:35:00,2024-12-16 09:14:00,2024-12-16 09:41:00,U03433,500106107,500106107,6.74,YouBike 2.0 電輔版
ORD0004127,2025-03-19 16:47:00,2025-03-19 17:00:00,2025-03-19 17:31:00,U07327,500103071,500103071,6.71,YouBike 2.0 電輔版
ORD0004128,2023-04-14 18:42:00,2023-04-14 19:03:00,2023-04-14 19:24:00,U03211,500104055,500104055,3.85,YouBike 2.0 電輔版
ORD0004129,2023-11-26 21:34:00,2023-11-26 22:00:00,2023-11-26 23:13:00,U00984,500105003,500105003,16.65,YouBike 1.0 一般版
ORD0004130,2025-05-09 21:44:00,2025-05-09 22:01:00,2025-05-09 22:18:00,U07560,500110022,500105004,4.09,YouBike 2.0 電輔版
ORD0004131,2023-05-29 17:43:00,2023-05-29 18:06:00,2023-05-29 18:24:00,U06579,500101110,500101110,4.91,YouBike 2.0 電輔版
ORD0004132,2023-05-27 11:49:00,2023-05-27 12:12:00,2023-05-27 12:21:00,U02074,500113070,500113070,1.98,YouBike 1.0 一般版
ORD0004133,2024-06-01 10:40:00,2024-06-01 11:15:00,2024-06-01 12:04:00,U06640,500107110,500112118,14.11,YouBike 2.0 電輔版
ORD0004134,2025-04-12 09:51:00,2025-04-12 10:04:00,2025-04-12 11:58:00,U03064,500104007,500109011,23.57,YouBike 2.0 電輔版
ORD0004135,2023-02-07 07:36:00,2023-02-07 08:13:00,2023-02-07 08:54:00,U01826,500108133,500108133,9.08,YouBike 2.0 電輔版
ORD0004136,2024-01-29 20:44:00,2024-01-29 21:11:00,2024-01-29 21:46:00,U07451,500111045,500111045,6.39,輕型電動車
ORD0004137,2024-01-16 12:38:00,2024-01-16 13:14:00,2024-01-16 16:19:00,U03087,500110022,500110022,41.14,YouBike 2.0 電輔版
ORD0004138,2024-02-05 06:50:00,2024-02-05 07:14:00,2024-02-05 07:28:00,U02406,500113065,500101181,1.62,YouBike 1.0 一般版
ORD0004139,2024-11-29 13:37:00,2024-11-29 14:12:00,2024-11-29 15:35:00,U02884,500110034,500110034,17.94,YouBike 1.0 一般版
ORD0004140,2024-05-05 16:41:00,2024-05-05 17:07:00,2024-05-05 17:31:00,U04107,500108048,500108048,5.36,YouBike 1.0 一般版
ORD0004141,2023-05-27 09:54:00,2023-05-27 10:02:00,2023-05-27 10:16:00,U02281,500104090,500105101,3.99,YouBike 1.0 一般版
ORD0004142,2023-11-05 14:51:00,2023-11-05 15:00:00,2023-11-05 15:47:00,U06776,500101180,500106106,13.11,YouBike 2.0 電輔版
ORD0004143,2025-03-28 10:52:00,2025-03-28 11:08:00,2025-03-28 11:34:00,U07163,500109079,500109079,7.75,YouBike 2.0 電輔版
ORD0004144,2023-04-22 08:52:00,2023-04-22 09:14:00,2023-04-22 09:24:00,U03027,500111005,500111005,2.62,YouBike 1.0 一般版
ORD0004145,2024-02-24 18:38:00,2024-02-24 19:12:00,2024-02-24 20:30:00,U00315,500107022,500107022,18.55,YouBike 1.0 一般版
ORD0004146,2023-05-01 11:42:00,2023-05-01 12:12:00,2023-05-01 12:51:00,U05120,500113051,500113051,10.69,YouBike 1.0 一般版
ORD0004147,2024-06-28 03:46:00,2024-06-28 04:13:00,2024-06-28 04:37:00,U06690,500105012,500105012,5.34,YouBike 1.0 一般版
ORD0004148,2023-09-14 10:45:00,2023-09-14 11:05:00,2023-09-14 12:05:00,U02102,500108097,500108097,11.29,折疊單車
ORD0004149,2025-05-06 10:35:00,2025-05-06 11:12:00,2025-05-06 11:55:00,U03145,500106077,500106077,8.85,YouBike 2.0 電輔版
ORD0004150,2023-06-02 16:43:00,2023-06-02 17:12:00,2023-06-02 17:40:00,U07631,500119006,500119006,4.78,YouBike 1.0 一般版
ORD0004151,2023-02-11 05:48:00,2023-02-11 06:13:00,2023-02-11 07:17:00,U07444,500106067,500104073,12.56,輕型電動車
ORD0004152,2023-07-20 07:58:00,2023-07-20 08:04:00,2023-07-20 09:05:00,U06481,500103011,500106040,14.64,輕型電動車
ORD0004153,2025-05-20 08:00:00,2025-05-20 08:07:00,2025-05-20 08:56:00,U03276,500108107,500112124,9.58,輕型電動車
ORD0004154,2024-09-29 09:47:00,2024-09-29 10:14:00,2024-09-29 10:41:00,U01535,500109112,500109112,6.24,YouBike 1.0 一般版
ORD0004155,2025-01-10 05:41:00,2025-01-10 06:13:00,2025-01-10 07:23:00,U04287,500107007,500107007,12.06,YouBike 2.0 電輔版
ORD0004156,2024-12-05 17:00:00,2024-12-05 17:08:00,2024-12-05 17:18:00,U00784,500112043,500113070,3.13,輕型電動車
ORD0004157,2023-01-26 15:40:00,2023-01-26 16:06:00,2023-01-26 16:13:00,U01268,500106095,500106095,1.7,YouBike 2.0 電輔版
ORD0004158,2024-10-06 11:34:00,2024-10-06 12:12:00,2024-10-06 12:35:00,U00545,500119075,500119075,2.5,YouBike 1.0 一般版
ORD0004159,2023-09-07 17:39:00,2023-09-07 18:09:00,2023-09-07 18:25:00,U01203,500108081,500104148,3.54,YouBike 2.0 電輔版
ORD0004160,2025-04-13 20:56:00,2025-04-13 21:02:00,2025-04-13 22:38:00,U05342,500110034,500110034,28.14,折疊單車
ORD0004161,2025-03-30 11:51:00,2025-03-30 12:07:00,2025-03-30 13:32:00,U01784,500112023,500112023,24.39,YouBike 2.0 電輔版
ORD0004162,2023-01-06 15:39:00,2023-01-06 16:03:00,2023-01-06 16:24:00,U04710,500105113,500105113,2.96,YouBike 1.0 一般版
ORD0004163,2024-11-13 10:45:00,2024-11-13 11:10:00,2024-11-13 12:25:00,U04846,500101192,500101192,13.61,輕型電動車
ORD0004164,2024-10-09 07:49:00,2024-10-09 08:13:00,2024-10-09 08:36:00,U03144,500107061,500109101,5.34,YouBike 2.0 電輔版
ORD0004165,2024-09-09 20:39:00,2024-09-09 21:05:00,2024-09-09 21:10:00,U00094,500107050,500107050,0.94,YouBike 1.0 一般版
ORD0004166,2024-12-26 16:40:00,2024-12-26 17:04:00,2024-12-26 18:13:00,U02760,500106030,500106030,11.34,YouBike 2.0 電輔版
ORD0004167,2025-03-17 16:56:00,2025-03-17 17:07:00,2025-03-17 18:01:00,U07721,500109086,500109086,10.67,YouBike 1.0 一般版
ORD0004168,2024-07-11 09:55:00,2024-07-11 10:03:00,2024-07-11 10:22:00,U07420,500103057,500103057,4.09,YouBike 1.0 一般版
ORD0004169,2024-01-22 05:49:00,2024-01-22 06:12:00,2024-01-22 06:19:00,U04467,500108212,500110018,2.38,YouBike 2.0 電輔版
ORD0004170,2023-04-25 12:59:00,2023-04-25 13:01:00,2023-04-25 13:18:00,U03296,500107158,500104108,3.85,YouBike 2.0 電輔版
ORD0004171,2024-12-11 07:47:00,2024-12-11 08:04:00,2024-12-11 09:05:00,U07662,500101144,500101144,17.95,YouBike 2.0 電輔版
ORD0004172,2024-01-28 08:30:00,2024-01-28 09:14:00,2024-01-28 09:38:00,U07672,500106143,500106143,6.34,YouBike 1.0 一般版
ORD0004173,2023-02-04 06:46:00,2023-02-04 07:13:00,2023-02-04 08:54:00,U07499,500109111,500109029,24.82,YouBike 1.0 一般版
ORD0004174,2025-05-23 10:53:00,2025-05-23 11:09:00,2025-05-23 12:00:00,U02031,500105013,500105013,14.24,YouBike 2.0 電輔版
ORD0004175,2023-08-01 07:55:00,2023-08-01 08:09:00,2023-08-01 08:46:00,U00595,500111008,500111008,8.8,YouBike 1.0 一般版
ORD0004176,2023-02-14 09:51:00,2023-02-14 10:06:00,2023-02-14 10:32:00,U06967,500106021,500106021,6.21,YouBike 1.0 一般版
ORD0004177,2023-11-22 12:42:00,2023-11-22 13:03:00,2023-11-22 14:10:00,U00601,500108227,500108227,10.7,YouBike 1.0 一般版
ORD0004178,2024-02-12 22:45:00,2024-02-12 23:11:00,2024-02-12 23:27:00,U06207,500103081,500103081,2.81,輕型電動車
ORD0004179,2025-05-11 12:48:00,2025-05-11 13:05:00,2025-05-11 14:23:00,U06848,500108202,500108202,23.32,YouBike 1.0 一般版
ORD0004180,2023-10-03 06:48:00,2023-10-03 07:02:00,2023-10-03 07:19:00,U01585,500105064,500105064,4.53,折疊單車
ORD0004181,2023-02-04 15:36:00,2023-02-04 16:14:00,2023-02-04 16:42:00,U02544,500109086,500109086,4.72,YouBike 1.0 一般版
ORD0004182,2023-12-31 11:38:00,2023-12-31 12:14:00,2023-12-31 12:45:00,U06388,500108066,500108066,6.66,YouBike 2.0 電輔版
ORD0004183,2024-06-27 17:38:00,2024-06-27 18:15:00,2024-06-27 18:51:00,U01055,500112085,500112085,6.88,YouBike 2.0 電輔版
ORD0004184,2023-11-07 16:54:00,2023-11-07 17:07:00,2023-11-07 18:50:00,U07936,500101132,500101132,21.93,YouBike 2.0 電輔版
ORD0004185,2024-03-04 15:58:00,2024-03-04 16:00:00,2024-03-04 16:55:00,U04984,500111024,500113029,13.81,YouBike 1.0 一般版
ORD0004186,2025-05-17 21:32:00,2025-05-17 22:15:00,2025-05-17 22:30:00,U05637,500110089,500104062,3.84,YouBike 2.0 電輔版
ORD0004187,2023-06-04 13:47:00,2023-06-04 14:11:00,2023-06-04 15:51:00,U04410,500112017,500112017,17.43,YouBike 1.0 一般版
ORD0004188,2023-01-12 18:48:00,2023-01-12 19:11:00,2023-01-12 19:35:00,U01578,500106119,500106119,3.05,YouBike 2.0 電輔版
ORD0004189,2024-11-08 17:38:00,2024-11-08 18:01:00,2024-11-08 18:16:00,U02821,500108001,500108001,4.51,YouBike 2.0 電輔版
ORD0004190,2023-10-05 13:41:00,2023-10-05 14:02:00,2023-10-05 14:48:00,U02630,500107132,500105111,12.53,YouBike 2.0 電輔版
ORD0004191,2023-02-03 06:58:00,2023-02-03 07:14:00,2023-02-03 07:36:00,U02039,500109034,500107188,4.29,輕型電動車
ORD0004192,2024-08-25 14:49:00,2024-08-25 15:03:00,2024-08-25 15:12:00,U04030,500106044,500106044,1.93,YouBike 1.0 一般版
ORD0004193,2023-09-30 06:56:00,2023-09-30 07:15:00,2023-09-30 07:53:00,U06564,500112072,500119094,6.2,YouBike 1.0 一般版
ORD0004194,2024-10-21 14:30:00,2024-10-21 15:09:00,2024-10-21 16:00:00,U04421,500104153,500104153,11.32,YouBike 1.0 一般版
ORD0004195,2023-10-05 21:38:00,2023-10-05 22:00:00,2023-10-05 22:16:00,U01226,500107139,500107119,4.8,YouBike 2.0 電輔版
ORD0004196,2023-03-17 09:35:00,2023-03-17 10:02:00,2023-03-17 10:45:00,U01713,500112001,500112001,12.91,YouBike 2.0 電輔版
ORD0004197,2023-05-20 08:48:00,2023-05-20 09:12:00,2023-05-20 09:43:00,U01955,500119067,500107075,7.43,YouBike 2.0 電輔版
ORD0004198,2024-12-16 23:46:00,2024-12-17 00:11:00,2024-12-17 00:37:00,U03272,500103035,500103035,8.51,YouBike 2.0 電輔版
ORD0004199,2024-09-22 05:51:00,2024-09-22 06:08:00,2024-09-22 07:08:00,U04428,500107182,500107182,14.99,折疊單車
ORD0004200,2023-02-09 10:30:00,2023-02-09 11:04:00,2023-02-09 11:27:00,U05717,500107188,500107188,4.94,折疊單車
ORD0004201,2023-07-28 17:40:00,2023-07-28 18:02:00,2023-07-28 18:35:00,U01693,500106132,500108048,9.21,YouBike 1.0 一般版
ORD0004202,2023-10-24 22:57:00,2023-10-24 23:06:00,2023-10-25 00:25:00,U03421,500109109,500109109,21.29,YouBike 2.0 電輔版
ORD0004203,2023-03-05 07:34:00,2023-03-05 08:06:00,2023-03-05 08:59:00,U06964,500104044,500104044,9.76,YouBike 2.0 電輔版
ORD0004204,2024-12-18 08:30:00,2024-12-18 09:01:00,2024-12-18 09:25:00,U03993,500112049,500101006,7.79,YouBike 2.0 電輔版
ORD0004205,2023-11-27 07:31:00,2023-11-27 08:15:00,2023-11-27 08:32:00,U05863,500101266,500111069,5.38,YouBike 2.0 電輔版
ORD0004206,2023-08-18 17:33:00,2023-08-18 18:02:00,2023-08-18 18:22:00,U05676,500107100,500106055,4.86,折疊單車
ORD0004207,2024-04-08 16:50:00,2024-04-08 17:09:00,2024-04-08 18:17:00,U01190,500108090,500101206,19.48,YouBike 1.0 一般版
ORD0004208,2023-10-29 08:55:00,2023-10-29 09:12:00,2023-10-29 09:21:00,U04401,500101101,500101101,2.11,YouBike 2.0 電輔版
ORD0004209,2023-04-05 17:38:00,2023-04-05 18:10:00,2023-04-05 18:23:00,U05392,500104021,500104021,2.64,輕型電動車
ORD0004210,2023-08-04 19:33:00,2023-08-04 20:03:00,2023-08-04 21:26:00,U02419,500101024,500101024,21.16,YouBike 2.0 電輔版
ORD0004211,2024-11-17 19:44:00,2024-11-17 20:05:00,2024-11-17 20:14:00,U00058,500104041,500104041,1.41,輕型電動車
ORD0004212,2023-09-05 18:45:00,2023-09-05 19:15:00,2023-09-05 19:28:00,U02282,500111008,500111008,4.44,YouBike 2.0 電輔版
ORD0004213,2025-05-31 16:39:00,2025-05-31 17:15:00,2025-05-31 18:38:00,U07305,500104151,500104151,22.04,YouBike 2.0 電輔版
ORD0004214,2023-04-16 06:51:00,2023-04-16 07:04:00,2023-04-16 07:19:00,U00655,500105089,500107177,4.29,折疊單車
ORD0004215,2024-05-06 18:44:00,2024-05-06 19:02:00,2024-05-06 19:08:00,U05974,500109071,500109071,1.21,YouBike 2.0 電輔版
ORD0004216,2024-01-17 16:37:00,2024-01-17 17:08:00,2024-01-17 17:37:00,U06586,500104110,500110023,5.53,YouBike 2.0 電輔版
ORD0004217,2024-05-22 14:42:00,2024-05-22 15:13:00,2024-05-22 15:44:00,U04721,500107024,500119095,5.4,YouBike 2.0 電輔版
ORD0004218,2024-04-19 16:42:00,2024-04-19 17:00:00,2024-04-19 18:55:00,U01130,500107137,500110094,24.94,YouBike 2.0 電輔版
ORD0004219,2024-11-13 11:53:00,2024-11-13 12:12:00,2024-11-13 12:29:00,U06660,500111003,500111003,2.91,YouBike 1.0 一般版
ORD0004220,2024-04-30 14:47:00,2024-04-30 15:14:00,2024-04-30 15:55:00,U04235,500101013,500111054,6.85,YouBike 2.0 電輔版
ORD0004221,2025-03-15 17:42:00,2025-03-15 18:01:00,2025-03-15 18:15:00,U03243,500107130,500107130,3.14,YouBike 1.0 一般版
ORD0004222,2023-03-04 23:37:00,2023-03-05 00:13:00,2023-03-05 00:28:00,U01059,500106132,500106132,3.7,輕型電動車
ORD0004223,2024-09-15 16:53:00,2024-09-15 17:02:00,2024-09-15 17:58:00,U04815,500108044,500108044,13.3,折疊單車
